EDUCATION_ID,LEARNER_ID,SEQUENCE_NO,UNIVERSITY_ID,EDUCATOINBG_ID,BARNCH_ID,GYEAR,GRADE_POINT,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
EDU191245C554AE4734,LNR-202604724,1,500,1,6,2562,2.63,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU0969112B16804C5B,LNR-202604725,1,300,2,1,2555,3.49,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUECA5BCCB063B42EC,LNR-202604725,2,19700,1,1,2551,2.89,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU9A97C3B38A5549CC,LNR-202604726,1,1000,1,6,2564,3.88,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU165865FC87A147C5,LNR-202604727,1,5400,2,2,2552,3.06,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU051C25D4C2F649CD,LNR-202604727,2,5300,1,2,2548,2.44,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU9B53E8451AB24EEF,LNR-202604728,1,5300,1,2,2568,2.29,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU74174B2BFAE94132,LNR-202604729,1,19500,1,8,2563,3.26,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUA771E09E4AB14795,LNR-202604730,1,5100,1,2,2561,2.29,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU1E171E31A8554490,LNR-202604731,1,14400,1,7,2555,3.62,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU9261B0EA18BF4650,LNR-202604732,1,12200,1,13,2540,3.07,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU7B624EBA81BC4879,LNR-202604733,1,12200,1,8,2552,3.1,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU912E20C3CDE6471F,LNR-202604734,1,19800,2,2,2560,3.56,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU0EE9D9DEA8D24B47,LNR-202604734,2,600,1,3,2556,2.49,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU4876C269AA6F4233,LNR-202604735,1,2400,1,1,2568,2.54,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU31DA4A9A065F49C8,LNR-202604736,1,18000,1,6,2568,2.74,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU003141F4204148C0,LNR-202604737,1,19400,3,1,2563,3.72,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU8C6A757781584703,LNR-202604737,2,19400,3,1,2558,3.21,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUEEE54D2C55F84718,LNR-202604737,3,19400,1,7,2554,2.4,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU1B25B76887734B53,LNR-202604738,1,12200,1,1,2561,3.85,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU04701CD8260348A1,LNR-202604739,1,6100,1,2,2547,2.24,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUDA286396BDF24CDB,LNR-202604740,1,5400,1,1,2564,3.56,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUF5017ADC5A0D49B3,LNR-202604741,1,19607,1,2,2541,3.54,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU18A42A7DAE804FDF,LNR-202604742,1,7400,2,13,2567,3.3,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU9C09FFC7795345C4,LNR-202604742,2,7400,1,12,2565,2.43,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUE516C1DB7F0B48E4,LNR-202604743,1,12800,1,8,2565,2.45,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU79569567D08C435C,LNR-202604744,1,500,1,2,2562,3.39,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUEDB6101A07C346AC,LNR-202604745,1,18000,2,7,2562,3.64,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUEA8E97BDC91C4794,LNR-202604745,2,12400,1,2,2559,3.53,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUD0D59BFB2FE643E1,LNR-202604746,1,6800,1,2,2566,3.79,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU295373563D5240C1,LNR-202604747,1,18000,1,7,2544,3.38,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU61BEF639152B426E,LNR-202604748,1,5300,1,7,2568,2.46,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU70CACF4DF5FC40A4,LNR-202604749,1,1000,1,11,2540,2.61,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUE6A569DDE5C643A3,LNR-202604750,1,18100,1,7,2549,3.63,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU1432CAE2114F4AD5,LNR-202604751,1,19100,1,2,2557,2.56,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU5B83FDD109F94C51,LNR-202604752,1,19100,2,8,2563,3.07,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU503931CFC6964806,LNR-202604752,2,1700,1,8,2559,3.4,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUAEB1D1B571E843E8,LNR-202604753,1,1500,3,1,2560,3.58,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU5CEFD3228B634190,LNR-202604753,2,400,3,1,2556,3.92,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUE58B1375B2034CCD,LNR-202604753,3,19700,1,1,2552,3.31,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUCDC9D3C5130543D9,LNR-202604754,1,5300,1,6,2570,2.35,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUF54C191C24E14A62,LNR-202604755,1,19400,1,2,2569,3.81,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU8E0842D4754C4CA1,LNR-202604756,1,19200,1,7,2564,2.64,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUAFBF0AFCA2E94459,LNR-202604757,1,1000,2,7,2571,3.34,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU50E1894D19F64612,LNR-202604757,2,11200,1,7,2566,2.88,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU16836300A72F4FD3,LNR-202604758,1,1000,1,2,2563,2.29,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU69F7BD71327C44AB,LNR-202604759,1,14400,1,1,2548,3.04,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU908C91CD535C4C60,LNR-202604760,1,18001,1,1,2565,2.41,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU09A021D6F4364188,LNR-202604761,1,18001,2,1,2550,3.4,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUC855241C4F6643F2,LNR-202604761,2,18001,1,7,2546,2.8,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU928FBC7C973F4964,LNR-202604762,1,19200,3,2,2556,3.84,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUAA2440A69C3146E2,LNR-202604762,2,19200,2,1,2549,3.8,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU39D950F75D564471,LNR-202604762,3,19200,1,2,2546,2.46,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU3628E64971A1403B,LNR-202604763,1,19600,1,3,2570,2.82,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU97C517C97F4F48FD,LNR-202604764,1,19200,2,6,2543,3.37,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUFBAE39B4BAED4DD2,LNR-202604764,2,300,1,1,2539,2.46,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU2F7380B076BB4EFB,LNR-202604765,1,1500,2,1,2551,3.8,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU9991EB0E2E24447B,LNR-202604765,2,19100,1,7,2547,3.4,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUC65E05F20E5D4900,LNR-202604766,1,19607,1,9,2560,2.52,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU2BC46C6F63614E0D,LNR-202604767,1,19607,1,7,2556,2.82,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU70FDCC41D36847B8,LNR-202604768,1,12200,2,1,2549,3.11,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU34C5B92DB9FA468B,LNR-202604768,2,5100,1,1,2546,3.27,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUB81E3688EFD14D5D,LNR-202604769,1,19500,1,2,2565,2.41,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUA4D5B489D52E4820,LNR-202604770,1,19100,1,2,2565,3.88,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU456FB07D58404EA5,LNR-202604771,1,19100,1,1,2556,3.53,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUC078451735484C1D,LNR-202604772,1,600,2,2,2544,3.39,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUB1EA9EBFB8274D4E,LNR-202604772,2,19900,1,10,2540,3.18,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUFAF90276D776415C,LNR-202604773,1,5300,1,13,2567,3.75,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUEBABDB3A1D3E48FD,LNR-202604774,1,19200,1,6,2557,3.14,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUE41D458514C345FC,LNR-202604775,1,5300,1,7,2547,2.5,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUACD95AB56D1E4DD3,LNR-202604776,1,18000,2,1,2560,3.38,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU1E613917FB2C4653,LNR-202604776,2,11300,1,6,2556,3.63,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU48ACD961E84B46D5,LNR-202604777,1,800,1,2,2565,3.3,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU141F5B6D567B45C0,LNR-202604778,1,5600,1,2,2551,3.31,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU25433516B717439D,LNR-202604779,1,19900,1,8,2561,3.67,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUBD60517D46BD4162,LNR-202604780,1,300,2,1,2555,3.89,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU45433C5250454335,LNR-202604780,2,300,1,7,2551,3.76,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUCC3223D1313A4E83,LNR-202604781,1,19500,2,2,2555,3.09,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU8E05B1AF9C394C1A,LNR-202604781,2,1000,1,8,2550,3.13,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU3E9AAEDDA4144AED,LNR-202604782,1,7400,1,2,2551,3.46,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU411A57D222A148A7,LNR-202604783,1,1400,2,2,2563,3.76,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU77799703C9B54C69,LNR-202604783,2,1900,1,7,2560,3.23,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU525771E0B87D4D23,LNR-202604784,1,19100,1,9,2559,2.48,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUEAF9823B08BA4EF0,LNR-202604785,1,19300,3,2,2563,3.86,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUA898FB2B425147D8,LNR-202604785,2,14400,2,7,2556,3.72,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU856A1A03EFA9427C,LNR-202604785,3,12800,1,1,2552,2.35,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU3678B953275C428D,LNR-202604786,1,6100,1,7,2569,2.99,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUC56805CC83524EB9,LNR-202604787,1,14400,2,2,2551,3.17,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUA3BB9DF7AA374133,LNR-202604787,2,19200,1,10,2547,2.77,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUFE6A70DDB8274C40,LNR-202604788,1,19607,2,6,2544,3.02,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU03CD6405C4784992,LNR-202604788,2,19607,1,3,2540,2.88,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU1045B123B8B5424A,LNR-202604789,1,6800,1,10,2552,3.13,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU13D5FC97F8734A62,LNR-202604790,1,7400,1,1,2549,3.25,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU0CCE8CF10A5A487C,LNR-202604791,1,2000,1,3,2568,3.33,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU1BFC8ED458084FE9,LNR-202604792,1,19400,1,2,2568,3.62,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU575DE61CF47745D6,LNR-202604793,1,12200,1,3,2546,2.57,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUF1946180397D4182,LNR-202604794,1,12300,1,7,2562,2.4,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU9C6F1410E6C34F6B,LNR-202604795,1,2400,1,11,2560,3.65,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUFD693B151D6A4693,LNR-202604796,1,19200,2,2,2548,3.16,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU6D18F02256C54B29,LNR-202604796,2,19200,1,1,2544,3.86,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU2C98F5E5DC0A435B,LNR-202604797,1,19800,1,6,2554,3.63,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUDAF854E26C2A4209,LNR-202604798,1,19600,1,1,2539,3.05,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU823676B1922C4794,LNR-202604799,1,19400,1,1,2552,3.87,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUD6E02A23CB6D4B6F,LNR-202604800,1,7400,1,1,2558,2.37,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUA2E9766055094033,LNR-202604801,1,19607,1,1,2560,2.72,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU6671833D2DB44333,LNR-202604802,1,200,1,1,2545,3.28,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU182613B976B04F5B,LNR-202604803,1,19100,1,7,2561,2.8,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU7B0017926C7D4291,LNR-202604804,1,19100,2,12,2559,3.93,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUF0DBE43C2C8447DF,LNR-202604804,2,19607,1,13,2554,2.31,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU549345F901834899,LNR-202604805,1,19300,1,5,2569,3.13,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUE8B5EEC6A3F9419A,LNR-202604806,1,100,1,7,2567,3.2,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUFAA6473AA5A041CB,LNR-202604807,1,12300,1,10,2568,3.31,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU366040DD9FD2405F,LNR-202604808,1,19300,1,8,2561,2.63,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU48BCBC7BD7ED47D7,LNR-202604809,1,5100,1,13,2553,2.82,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU367279DB6E6E4808,LNR-202604810,1,18100,1,2,2569,3.63,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUB5EE2AB90A034C2F,LNR-202604811,1,19800,1,7,2568,2.53,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU80A2E50ACB0D4D90,LNR-202604812,1,19300,1,5,2557,3.61,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUFAD761D243D14D66,LNR-202604813,1,11200,2,2,2569,3.56,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU4B17CF78D6424665,LNR-202604813,2,100,1,7,2565,3.5,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU7105A39CA6904912,LNR-202604814,1,12300,1,13,2554,3.41,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU55D1B0A35D9B4D36,LNR-202604815,1,5100,1,7,2559,2.55,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU9C3DB55BC78B4CA1,LNR-202604816,1,5600,1,3,2568,3.17,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU09F48493165F426F,LNR-202604817,1,500,2,5,2556,3.87,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU9D3AC703BF1644EA,LNR-202604817,2,500,1,5,2552,2.93,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU819320AA88064315,LNR-202604818,1,2400,1,2,2561,3.84,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU4C85D63F302047BE,LNR-202604819,1,11300,1,2,2561,2.97,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU393C65606A184439,LNR-202604820,1,6100,2,1,2549,3.14,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU7991892B348F41CF,LNR-202604820,2,6100,1,1,2546,2.86,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUE7398BB91D764D67,LNR-202604821,1,6100,1,8,2569,3.82,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUAFA6610EA6B545A0,LNR-202604822,1,1700,3,7,2549,3.52,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUBAC34AC26C434946,LNR-202604822,2,1700,2,2,2544,3.87,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU3968613D7FDF4DB3,LNR-202604822,3,19100,1,2,2542,3.7,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUA02B8898EFF24C03,LNR-202604823,1,12800,1,2,2545,2.8,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUDD85D442C66641EB,LNR-202604824,1,600,1,1,2550,2.34,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUD9A90E17D8384DCB,LNR-202604825,1,12300,1,6,2567,3.43,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUA451EA3FEE4041A8,LNR-202604826,1,5300,1,8,2549,2.73,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU51AAA7F35F8C4AE5,LNR-202604827,1,5400,1,7,2567,3.53,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUFAD8504B4ED3424E,LNR-202604828,1,12200,1,7,2568,2.95,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU9A4A9E995DE849A2,LNR-202604829,1,6800,1,4,2550,3.02,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU27E4252CA5284EED,LNR-202604830,1,18100,2,1,2546,3.78,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUC88A199857C245DA,LNR-202604830,2,18000,1,6,2543,2.85,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU2970F1144F904883,LNR-202604831,1,1500,1,2,2569,2.95,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUD3309B466CB948FE,LNR-202604832,1,19607,2,10,2555,3.38,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUF1F083108DFD4B42,LNR-202604832,2,500,1,2,2550,2.82,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU50C479C5C4FF48FB,LNR-202604833,1,6800,1,7,2567,3.09,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU076CFC3EFBBE403C,LNR-202604834,1,1900,1,1,2559,3.57,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUDC10584F47D54826,LNR-202604835,1,5400,1,2,2540,2.82,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU0D25608B157546D5,LNR-202604836,1,2000,1,2,2564,3.09,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU25C26139B08E42B6,LNR-202604837,1,19200,2,2,2541,3.67,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU77931EA0CABE4325,LNR-202604837,2,19200,1,3,2537,2.66,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUEC2EDBFF1CE84801,LNR-202604838,1,18100,1,10,2565,2.67,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDUCDBBC7922570485E,LNR-202604839,1,2400,1,1,2566,3.79,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
EDU65C3183FB8E74848,LNR-202604840,1,100,1,6,2555,3.43,SYSTEM_ADMIN,2026-03-23 10:00:00,SYSTEM_ADMIN,2026-03-23 10:00:00
