RECOMMEND_ID,LEARNER_ID,LEARNERF_ID,TYPE_RECOMMEND_ID,PHOTO_LNF,COMPANY_ID,COMPANY_NAME,DISCRIPTION,POSITION_ID,RELATIONSHIP_ID,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
REC9EDB94081C4041BA,LNR-202604580,LNR-202600057,1,photo_LNR-202600057.jpg,COMP-202600004,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,6,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC1DB5B804AD0041BE,LNR-202604581,LNR-202600416,2,photo_LNR-202600416.jpg,COMP-202600004,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECEA3BF4556F964142,LNR-202604582,LNR-202600240,2,photo_LNR-202600240.jpg,COMP-202600003,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,9,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECC70C2F8FEE27432C,LNR-202604583,LNR-202600240,2,photo_LNR-202600240.jpg,COMP-202600008,ปตท.,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECEAF9F966AF2B4ED1,LNR-202604584,LNR-202600017,1,photo_LNR-202600017.jpg,COMP-202600001,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC027EECCD45654BD3,LNR-202604585,LNR-202600231,3,photo_LNR-202600231.jpg,COMP-202600010,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC747C422518E448CA,LNR-202604590,LNR-202600115,1,photo_LNR-202600115.jpg,COMP-202600001,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECC7D8B0151D1F4309,LNR-202604592,LNR-202600325,1,photo_LNR-202600325.jpg,COMP-202600003,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECF0611672B78F40B3,LNR-202604594,LNR-202600157,3,photo_LNR-202600157.jpg,COMP-202600009,ไทยพาณิชย์,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC89E69E0836BA415A,LNR-202604598,LNR-202600022,3,photo_LNR-202600022.jpg,COMP-202600010,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECFCE036B52F664428,LNR-202604601,LNR-202600098,3,photo_LNR-202600098.jpg,COMP-202600010,ปตท.,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,4,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC8BE68E5B65BC4965,LNR-202604607,LNR-202600211,2,photo_LNR-202600211.jpg,COMP-202600005,เอสซีจี,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,6,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC88CBC00EBB7F4F2A,LNR-202604613,LNR-202600445,1,photo_LNR-202600445.jpg,COMP-202600006,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC2B5D35F70F8C455F,LNR-202604614,LNR-202600233,2,photo_LNR-202600233.jpg,COMP-202600002,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECA9A901B6249B4117,LNR-202604615,LNR-202600469,1,photo_LNR-202600469.jpg,COMP-202600001,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,9,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECF2362E34E4CF4E08,LNR-202604619,LNR-202600425,3,photo_LNR-202600425.jpg,COMP-202600008,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC31C6405FA7AB4E1F,LNR-202604623,LNR-202600072,3,photo_LNR-202600072.jpg,COMP-202600005,เอสซีจี,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECF81A019249204D45,LNR-202604627,LNR-202600415,2,photo_LNR-202600415.jpg,COMP-202600009,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECD1AAEF505A904713,LNR-202604630,LNR-202600029,3,photo_LNR-202600029.jpg,COMP-202600009,เอสซีจี,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,4,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC5D5FFC2D02E04CDC,LNR-202604635,LNR-202600109,2,photo_LNR-202600109.jpg,COMP-202600008,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC5CD165904A49421B,LNR-202604636,LNR-202600418,3,photo_LNR-202600418.jpg,COMP-202600003,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC6F84EFE463F84EB5,LNR-202604637,LNR-202600017,3,photo_LNR-202600017.jpg,COMP-202600010,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,9,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC575A25881B874574,LNR-202604644,LNR-202600051,3,photo_LNR-202600051.jpg,COMP-202600001,ไทยพาณิชย์,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,6,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC131399B8403045F4,LNR-202604645,LNR-202600494,3,photo_LNR-202600494.jpg,COMP-202600009,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC55E052C51EC646C4,LNR-202604646,LNR-202600415,2,photo_LNR-202600415.jpg,COMP-202600009,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,7,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC208FBD34CB1545A8,LNR-202604651,LNR-202600366,3,photo_LNR-202600366.jpg,COMP-202600010,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,7,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC436630A7BB884002,LNR-202604656,LNR-202600189,1,photo_LNR-202600189.jpg,COMP-202600001,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,7,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC22F55DB152A14F4A,LNR-202604657,LNR-202600348,2,photo_LNR-202600348.jpg,COMP-202600007,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECCF0E157F0CA3405C,LNR-202604659,LNR-202600360,3,photo_LNR-202600360.jpg,COMP-202600002,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECE392BD584A194367,LNR-202604664,LNR-202600144,2,photo_LNR-202600144.jpg,COMP-202600006,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,4,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC2880B7B2998243E2,LNR-202604666,LNR-202600040,3,photo_LNR-202600040.jpg,COMP-202600002,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC9533FA8FC7B44455,LNR-202604668,LNR-202600276,3,photo_LNR-202600276.jpg,COMP-202600010,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECB8DF1EA5807E4642,LNR-202604669,LNR-202600339,3,photo_LNR-202600339.jpg,COMP-202600005,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC8D304B068FC24A58,LNR-202604676,LNR-202600344,3,photo_LNR-202600344.jpg,COMP-202600003,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC174BAA39D733451A,LNR-202604678,LNR-202600106,2,photo_LNR-202600106.jpg,COMP-202600004,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECC174D091FEBB43C8,LNR-202604679,LNR-202600099,1,photo_LNR-202600099.jpg,COMP-202600002,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,7,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC5DCEC37BC23A4C66,LNR-202604680,LNR-202600127,1,photo_LNR-202600127.jpg,COMP-202600005,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,7,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC269967B122AE48A6,LNR-202604681,LNR-202600405,3,photo_LNR-202600405.jpg,COMP-202600004,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC69E8B44A65774F4A,LNR-202604682,LNR-202600073,3,photo_LNR-202600073.jpg,COMP-202600001,ไทยพาณิชย์,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC4F0D16E51BE34B4E,LNR-202604688,LNR-202600350,3,photo_LNR-202600350.jpg,COMP-202600008,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC2A3CF227728346BC,LNR-202604689,LNR-202600225,2,photo_LNR-202600225.jpg,COMP-202600008,เอสซีจี,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,9,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC95A770C1AA9B47EF,LNR-202604691,LNR-202600067,1,photo_LNR-202600067.jpg,COMP-202600008,กูเกิล (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC542496E2865F4278,LNR-202604692,LNR-202600405,3,photo_LNR-202600405.jpg,COMP-202600010,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,9,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC1412990223FE410F,LNR-202604695,LNR-202600490,1,photo_LNR-202600490.jpg,COMP-202600007,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC4ACD0A2D57F04459,LNR-202604697,LNR-202600212,3,photo_LNR-202600212.jpg,COMP-202600002,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC2F71D13D12F04ADF,LNR-202604698,LNR-202600005,2,photo_LNR-202600005.jpg,COMP-202600006,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC8A2A75E7EB2B4F1A,LNR-202604699,LNR-202600228,2,photo_LNR-202600228.jpg,COMP-202600001,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,6,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC8AB2A89E8558441C,LNR-202604700,LNR-202600497,1,photo_LNR-202600497.jpg,COMP-202600008,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC4D52033CB4494021,LNR-202604707,LNR-202600008,2,photo_LNR-202600008.jpg,COMP-202600009,ไทยพาณิชย์,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC36591B2D80374383,LNR-202604712,LNR-202600430,3,photo_LNR-202600430.jpg,COMP-202600004,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECAD3CB20C179F4405,LNR-202604714,LNR-202600288,3,photo_LNR-202600288.jpg,COMP-202600008,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,7,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC49C0F20AAEDF4B9F,LNR-202604715,LNR-202600151,1,photo_LNR-202600151.jpg,COMP-202600001,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC3C65AB59CF4F4E60,LNR-202604721,LNR-202600437,3,photo_LNR-202600437.jpg,COMP-202600004,ปตท.,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECEF3E44F4E6E543DB,LNR-202604722,LNR-202600165,3,photo_LNR-202600165.jpg,COMP-202600001,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC8DB2AD92D0B549EC,LNR-202604723,LNR-202600310,1,photo_LNR-202600310.jpg,COMP-202600007,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC596A7F0867BB400C,LNR-202604724,LNR-202600050,2,photo_LNR-202600050.jpg,COMP-202600003,ไทยพาณิชย์,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC5D2A515E40004CFC,LNR-202604728,LNR-202600083,3,photo_LNR-202600083.jpg,COMP-202600004,ปตท.,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,9,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC976973B4F4C54E48,LNR-202604729,LNR-202600091,1,photo_LNR-202600091.jpg,COMP-202600006,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC46E2A3905BAB430C,LNR-202604730,LNR-202600137,2,photo_LNR-202600137.jpg,COMP-202600008,กูเกิล (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,4,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC145222420ADF40B7,LNR-202604731,LNR-202600317,3,photo_LNR-202600317.jpg,COMP-202600006,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECB4CC5BA1D5EB4EB0,LNR-202604734,LNR-202600132,1,photo_LNR-202600132.jpg,COMP-202600008,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,4,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC4C0A32D4AEB24ACE,LNR-202604736,LNR-202600073,1,photo_LNR-202600073.jpg,COMP-202600003,กสิกรไทย,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECDF7E6F0F24EE4714,LNR-202604739,LNR-202600257,2,photo_LNR-202600257.jpg,COMP-202600002,ปตท.,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC2276153DFB124B09,LNR-202604741,LNR-202600221,3,photo_LNR-202600221.jpg,COMP-202600002,ปตท.,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC141065BF842A42D3,LNR-202604747,LNR-202600135,3,photo_LNR-202600135.jpg,COMP-202600009,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,7,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC607098CDF87641C3,LNR-202604748,LNR-202600326,2,photo_LNR-202600326.jpg,COMP-202600001,กูเกิล (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,9,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECF5087CE4C374498F,LNR-202604750,LNR-202600459,1,photo_LNR-202600459.jpg,COMP-202600004,ไทยพาณิชย์,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,4,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC4B0F9CBDA19A4D8D,LNR-202604755,LNR-202600471,1,photo_LNR-202600471.jpg,COMP-202600006,อโกด้า,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECF03758FC42D449B6,LNR-202604770,LNR-202600316,3,photo_LNR-202600316.jpg,COMP-202600003,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,6,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC27BA9EE85A9F4285,LNR-202604772,LNR-202600378,2,photo_LNR-202600378.jpg,COMP-202600004,กูเกิล (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC65B2F9D8907E4659,LNR-202604773,LNR-202600094,3,photo_LNR-202600094.jpg,COMP-202600008,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC4C1CD3DCAAD54064,LNR-202604774,LNR-202600493,1,photo_LNR-202600493.jpg,COMP-202600008,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,5,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC16D45957DB0E46FA,LNR-202604776,LNR-202600384,1,photo_LNR-202600384.jpg,COMP-202600003,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,2,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC53AE82D2F3464E6A,LNR-202604781,LNR-202600180,3,photo_LNR-202600180.jpg,COMP-202600001,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,10,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECFE02385EC51F43BA,LNR-202604782,LNR-202600057,3,photo_LNR-202600057.jpg,COMP-202600010,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,1,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC91802AEF145B4CD3,LNR-202604787,LNR-202600110,2,photo_LNR-202600110.jpg,COMP-202600007,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECD174CB805A2F48C5,LNR-202604790,LNR-202600419,1,photo_LNR-202600419.jpg,COMP-202600003,ไลน์ (ประเทศไทย),ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,3,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECD12DE9F364394DD5,LNR-202604792,LNR-202600124,3,photo_LNR-202600124.jpg,COMP-202600010,ทรู คอร์ปอเรชั่น,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,6,2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECC5787922F0284724,LNR-202604793,LNR-202600179,2,photo_LNR-202600179.jpg,COMP-202600002,เอไอเอส,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,4,3,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
REC931DF2B0F9494BE5,LNR-202604796,LNR-202600224,1,photo_LNR-202600224.jpg,COMP-202600010,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,8,4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
RECDC725B21F271445E,LNR-202604803,LNR-202600198,3,photo_LNR-202600198.jpg,COMP-202600005,บางจาก,ทำงานด้วยกันมาหลายปี ขอแนะนำในฐานะผู้ร่วมงานและเพื่อน,7,5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
