job_post_id,company_id,job_title,position_id,position_name_th,position_name_en,job_type,job_sub_type,communication_language_id,province_id,sub_district_id,district_id,employment_type_id,Work_location_type_id,income_min,income_max,is_display_income,job_detail,job_summary,is_open_ended,open_date,end_date,is_created_new_pool,candidate_pool_id,is_published,is_actiive,job_post_status,Working_time,created_by,created_at,updated_by,updated_at
JOB-202601302,COMP-202600006,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),6,Cybersecurity Analyst,Cybersecurity Analyst,IT,Operations,2,10,00010,0010,3,1,50000,78000,False,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,True,2026-02-12,2026-05-07,False,POOL-0001,True,True,open,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601303,COMP-202600001,รับสมัคร Data Engineer (Data Engineer),2,Data Engineer,Data Engineer,Engineering,Development,2,14,00014,0014,3,1,30000,46000,True,ต้องการ Data Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Engineer,True,2025-12-13,2026-01-27,False,POOL-0005,True,True,closed,1 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601304,COMP-202600004,รับสมัคร UX/UI Designer (UX/UI Designer),5,UX/UI Designer,UX/UI Designer,IT,Development,2,06,00006,0006,2,3,45000,70000,True,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,False,2026-02-04,2026-05-06,False,POOL-0004,True,True,draft,1 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601305,COMP-202600006,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),1,ฝ่ายสนับสนุนไอที,IT Support,IT,Analysis,2,06,00006,0006,5,5,25000,38000,True,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,True,2026-02-19,2026-06-10,True,POOL-0005,True,True,open,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601306,COMP-202600005,รับสมัคร UX/UI Designer (UX/UI Designer),10,UX/UI Designer,UX/UI Designer,Engineering,Operations,2,12,00012,0012,1,5,70000,110000,False,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,False,2026-02-06,2026-03-31,False,POOL-0001,True,True,draft,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601307,COMP-202600006,รับสมัคร Web Developer (นักพัฒนาเว็บ),4,นักพัฒนาเว็บ,Web Developer,Business,Operations,1,07,00007,0007,3,2,40000,62000,False,ต้องการ Web Developer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Web Developer,False,2025-12-24,2026-02-16,False,POOL-0002,True,True,draft,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601308,COMP-202600010,รับสมัคร System Engineer (วิศวกรระบบ),4,วิศวกรระบบ,System Engineer,IT,Development,2,02,00002,0002,1,2,40000,62000,True,ต้องการ System Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ System Engineer,False,2026-02-11,2026-04-13,False,POOL-0004,True,True,open,1 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601309,COMP-202600009,รับสมัคร Web Developer (นักพัฒนาเว็บ),3,นักพัฒนาเว็บ,Web Developer,IT,Analysis,1,03,00003,0003,5,2,35000,54000,True,ต้องการ Web Developer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Web Developer,True,2026-01-11,2026-04-13,False,POOL-0001,True,True,open,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601310,COMP-202600006,รับสมัคร DevOps Engineer (DevOps Engineer),1,DevOps Engineer,DevOps Engineer,Business,Analysis,2,03,00003,0003,5,2,25000,38000,True,ต้องการ DevOps Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ DevOps Engineer,False,2025-12-26,2026-04-04,False,POOL-0004,True,True,closed,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601311,COMP-202600007,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),2,Cybersecurity Analyst,Cybersecurity Analyst,IT,Analysis,2,08,00008,0008,4,3,30000,46000,True,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,False,2026-02-10,2026-04-08,True,POOL-0001,True,True,draft,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601312,COMP-202600009,รับสมัคร DevOps Engineer (DevOps Engineer),3,DevOps Engineer,DevOps Engineer,IT,Development,1,08,00008,0008,3,3,35000,54000,False,ต้องการ DevOps Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ DevOps Engineer,False,2026-01-26,2026-04-08,False,POOL-0002,True,True,closed,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601313,COMP-202600002,รับสมัคร UX/UI Designer (UX/UI Designer),1,UX/UI Designer,UX/UI Designer,Engineering,Analysis,2,02,00002,0002,4,1,25000,38000,False,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,True,2026-01-21,2026-04-11,True,POOL-0004,True,True,closed,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601314,COMP-202600003,รับสมัคร UX/UI Designer (UX/UI Designer),1,UX/UI Designer,UX/UI Designer,IT,Analysis,2,14,00014,0014,4,4,25000,38000,False,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,True,2026-01-19,2026-04-05,True,POOL-0002,True,True,draft,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601315,COMP-202600004,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),1,Cybersecurity Analyst,Cybersecurity Analyst,IT,Development,2,11,00011,0011,3,3,25000,38000,True,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,False,2026-01-09,2026-03-29,False,POOL-0002,True,True,draft,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601316,COMP-202600004,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),1,ฝ่ายสนับสนุนไอที,IT Support,Business,Analysis,2,03,00003,0003,1,1,25000,38000,True,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,False,2025-12-16,2026-01-29,True,POOL-0003,True,True,open,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601317,COMP-202600006,รับสมัคร Programmer (โปรแกรมเมอร์),7,โปรแกรมเมอร์,Programmer,IT,Development,2,11,00011,0011,5,3,55000,86000,False,ต้องการ Programmer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Programmer,True,2026-01-08,2026-02-11,False,POOL-0005,True,True,closed,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601318,COMP-202600007,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),3,Cybersecurity Analyst,Cybersecurity Analyst,Engineering,Analysis,1,05,00005,0005,6,2,35000,54000,True,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,False,2025-11-26,2026-01-03,False,POOL-0001,True,True,draft,1 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601319,COMP-202600005,รับสมัคร Web Developer (นักพัฒนาเว็บ),7,นักพัฒนาเว็บ,Web Developer,Business,Analysis,1,10,00010,0010,4,4,55000,86000,False,ต้องการ Web Developer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Web Developer,False,2026-01-18,2026-04-05,True,POOL-0003,True,True,open,1 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601320,COMP-202600004,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),6,ฝ่ายสนับสนุนไอที,IT Support,IT,Analysis,1,13,00013,0013,2,5,50000,78000,True,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,True,2025-12-16,2026-03-12,True,POOL-0002,True,True,closed,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601321,COMP-202600002,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),3,ฝ่ายสนับสนุนไอที,IT Support,IT,Analysis,1,02,00002,0002,2,2,35000,54000,False,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,True,2026-02-01,2026-03-11,True,POOL-0004,True,True,closed,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601322,COMP-202600008,รับสมัคร Programmer (โปรแกรมเมอร์),5,โปรแกรมเมอร์,Programmer,Engineering,Development,1,06,00006,0006,6,5,45000,70000,True,ต้องการ Programmer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Programmer,True,2025-12-02,2026-03-19,True,POOL-0005,True,True,open,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601323,COMP-202600006,รับสมัคร Data Scientist (นักวิทยาศาสตร์ข้อมูล),4,นักวิทยาศาสตร์ข้อมูล,Data Scientist,Engineering,Analysis,1,13,00013,0013,5,1,40000,62000,False,ต้องการ Data Scientist ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Scientist,True,2025-12-19,2026-02-04,False,POOL-0004,True,True,draft,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601324,COMP-202600002,รับสมัคร System Engineer (วิศวกรระบบ),2,วิศวกรระบบ,System Engineer,Business,Analysis,2,13,00013,0013,3,4,30000,46000,False,ต้องการ System Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ System Engineer,True,2025-12-25,2026-01-27,True,POOL-0001,True,True,draft,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601325,COMP-202600002,รับสมัคร System Engineer (วิศวกรระบบ),6,วิศวกรระบบ,System Engineer,Engineering,Analysis,2,13,00013,0013,5,2,50000,78000,True,ต้องการ System Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ System Engineer,True,2026-02-09,2026-05-14,False,POOL-0005,True,True,closed,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601326,COMP-202600006,รับสมัคร UX/UI Designer (UX/UI Designer),8,UX/UI Designer,UX/UI Designer,Business,Analysis,2,10,00010,0010,6,1,60000,94000,True,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,False,2026-01-04,2026-04-18,False,POOL-0003,True,True,open,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601327,COMP-202600009,รับสมัคร Programmer (โปรแกรมเมอร์),7,โปรแกรมเมอร์,Programmer,Engineering,Analysis,2,01,00001,0001,3,1,55000,86000,True,ต้องการ Programmer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Programmer,False,2025-12-30,2026-03-02,True,POOL-0005,True,True,draft,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601328,COMP-202600003,รับสมัคร Web Developer (นักพัฒนาเว็บ),2,นักพัฒนาเว็บ,Web Developer,Business,Analysis,2,08,00008,0008,3,2,30000,46000,False,ต้องการ Web Developer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Web Developer,False,2026-01-19,2026-03-02,True,POOL-0001,True,True,draft,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601329,COMP-202600006,รับสมัคร UX/UI Designer (UX/UI Designer),1,UX/UI Designer,UX/UI Designer,Engineering,Operations,2,12,00012,0012,2,3,25000,38000,True,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,False,2025-12-31,2026-03-06,False,POOL-0002,True,True,closed,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601330,COMP-202600001,รับสมัคร Data Scientist (นักวิทยาศาสตร์ข้อมูล),6,นักวิทยาศาสตร์ข้อมูล,Data Scientist,Engineering,Development,1,11,00011,0011,1,3,50000,78000,False,ต้องการ Data Scientist ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Scientist,True,2026-01-18,2026-03-27,True,POOL-0005,True,True,open,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601331,COMP-202600004,รับสมัคร Programmer (โปรแกรมเมอร์),2,โปรแกรมเมอร์,Programmer,IT,Development,1,04,00004,0004,2,5,30000,46000,False,ต้องการ Programmer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Programmer,False,2025-12-05,2026-03-30,True,POOL-0003,True,True,closed,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601332,COMP-202600007,รับสมัคร System Engineer (วิศวกรระบบ),2,วิศวกรระบบ,System Engineer,Engineering,Operations,1,02,00002,0002,5,1,30000,46000,True,ต้องการ System Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ System Engineer,True,2026-01-30,2026-03-31,True,POOL-0004,True,True,open,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601333,COMP-202600005,รับสมัคร UX/UI Designer (UX/UI Designer),6,UX/UI Designer,UX/UI Designer,IT,Operations,2,13,00013,0013,1,1,50000,78000,True,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,True,2026-02-13,2026-03-31,True,POOL-0001,True,True,draft,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601334,COMP-202600004,รับสมัคร System Engineer (วิศวกรระบบ),7,วิศวกรระบบ,System Engineer,Engineering,Operations,2,11,00011,0011,6,2,55000,86000,False,ต้องการ System Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ System Engineer,True,2026-01-29,2026-05-26,False,POOL-0001,True,True,open,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601335,COMP-202600009,รับสมัคร Web Developer (นักพัฒนาเว็บ),6,นักพัฒนาเว็บ,Web Developer,IT,Development,2,06,00006,0006,1,4,50000,78000,False,ต้องการ Web Developer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Web Developer,False,2025-12-12,2026-03-18,False,POOL-0003,True,True,draft,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601336,COMP-202600009,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),3,Cybersecurity Analyst,Cybersecurity Analyst,IT,Operations,1,09,00009,0009,4,1,35000,54000,False,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,False,2025-12-21,2026-03-08,True,POOL-0003,True,True,closed,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601337,COMP-202600009,รับสมัคร IT Support (ฝ่ายสนับสนุนไอที),7,ฝ่ายสนับสนุนไอที,IT Support,Business,Operations,2,14,00014,0014,1,5,55000,86000,True,ต้องการ IT Support ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ IT Support,False,2026-01-20,2026-05-10,False,POOL-0005,True,True,closed,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601338,COMP-202600009,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),7,Cybersecurity Analyst,Cybersecurity Analyst,Engineering,Analysis,2,03,00003,0003,3,2,55000,86000,True,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,True,2026-01-04,2026-03-10,False,POOL-0005,True,True,draft,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601339,COMP-202600008,รับสมัคร Programmer (โปรแกรมเมอร์),4,โปรแกรมเมอร์,Programmer,IT,Analysis,2,07,00007,0007,2,3,40000,62000,False,ต้องการ Programmer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Programmer,False,2025-11-25,2026-02-20,False,POOL-0004,True,True,closed,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601340,COMP-202600002,รับสมัคร Web Developer (นักพัฒนาเว็บ),7,นักพัฒนาเว็บ,Web Developer,IT,Operations,1,11,00011,0011,5,1,55000,86000,False,ต้องการ Web Developer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Web Developer,True,2026-02-03,2026-03-27,True,POOL-0005,True,True,open,4 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601341,COMP-202600002,รับสมัคร UX/UI Designer (UX/UI Designer),6,UX/UI Designer,UX/UI Designer,IT,Development,2,04,00004,0004,4,2,50000,78000,True,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,True,2026-01-06,2026-03-31,True,POOL-0001,True,True,draft,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601342,COMP-202600009,รับสมัคร System Engineer (วิศวกรระบบ),9,วิศวกรระบบ,System Engineer,IT,Analysis,2,02,00002,0002,2,1,65000,102000,False,ต้องการ System Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ System Engineer,True,2026-01-04,2026-04-04,True,POOL-0004,True,True,closed,6 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601343,COMP-202600008,รับสมัคร Data Scientist (นักวิทยาศาสตร์ข้อมูล),1,นักวิทยาศาสตร์ข้อมูล,Data Scientist,Business,Development,2,09,00009,0009,2,3,25000,38000,False,ต้องการ Data Scientist ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Scientist,False,2025-11-22,2026-01-13,False,POOL-0004,True,True,draft,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601344,COMP-202600004,รับสมัคร Programmer (โปรแกรมเมอร์),8,โปรแกรมเมอร์,Programmer,Engineering,Analysis,1,02,00002,0002,3,5,60000,94000,False,ต้องการ Programmer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Programmer,True,2026-01-16,2026-03-26,False,POOL-0003,True,True,open,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601345,COMP-202600001,รับสมัคร System Engineer (วิศวกรระบบ),4,วิศวกรระบบ,System Engineer,Engineering,Operations,2,12,00012,0012,3,2,40000,62000,False,ต้องการ System Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ System Engineer,False,2026-02-15,2026-05-03,False,POOL-0005,True,True,closed,7 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601346,COMP-202600001,รับสมัคร UX/UI Designer (UX/UI Designer),7,UX/UI Designer,UX/UI Designer,Engineering,Development,1,03,00003,0003,2,3,55000,86000,True,ต้องการ UX/UI Designer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ UX/UI Designer,False,2025-12-28,2026-03-14,True,POOL-0004,True,True,draft,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601347,COMP-202600008,รับสมัคร Cybersecurity Analyst (Cybersecurity Analyst),9,Cybersecurity Analyst,Cybersecurity Analyst,Engineering,Analysis,2,06,00006,0006,4,3,65000,102000,False,ต้องการ Cybersecurity Analyst ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Cybersecurity Analyst,True,2025-12-08,2026-02-25,False,POOL-0004,True,True,draft,2 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601348,COMP-202600010,รับสมัคร System Engineer (วิศวกรระบบ),6,วิศวกรระบบ,System Engineer,IT,Analysis,2,04,00004,0004,6,4,50000,78000,False,ต้องการ System Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ System Engineer,False,2026-02-07,2026-03-31,False,POOL-0002,True,True,closed,3 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601349,COMP-202600005,รับสมัคร Web Developer (นักพัฒนาเว็บ),2,นักพัฒนาเว็บ,Web Developer,Engineering,Analysis,2,02,00002,0002,6,5,30000,46000,True,ต้องการ Web Developer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Web Developer,False,2026-02-07,2026-04-01,True,POOL-0002,True,True,closed,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601350,COMP-202600008,รับสมัคร Data Engineer (Data Engineer),3,Data Engineer,Data Engineer,Engineering,Operations,1,13,00013,0013,3,1,35000,54000,False,ต้องการ Data Engineer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Data Engineer,False,2026-01-04,2026-04-11,False,POOL-0003,True,True,draft,5 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
JOB-202601351,COMP-202600008,รับสมัคร Programmer (โปรแกรมเมอร์),5,โปรแกรมเมอร์,Programmer,Business,Analysis,2,04,00004,0004,1,1,45000,70000,True,ต้องการ Programmer ที่มีประสบการณ์คุณสมบัติตรงกับตำแหน่ง,หน้าที่หลัก: พัฒนาและดูแลระบบ Programmer,False,2025-11-27,2026-03-10,True,POOL-0005,True,True,draft,8 ชั่วโมง/วัน,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
