EDUCATION_ID,LEARNER_ID,SEQUENCE_NO,UNIVERSITY_ID,EDUCATOINBG_ID,BARNCH_ID,GYEAR,GRADE_POINT,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE
EDUF1F197706BC6465A,LNR-202605039,2,2300,2,4,2567,2.61,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU248B21D787DC4B97,LNR-202605040,1,5100,1,3,2559,3.08,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU71C7A337E4114259,LNR-202605041,1,900,1,16,2557,3.17,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU02C4F6F5EE734F89,LNR-202605042,1,12400,1,10,2556,2.72,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUE7C523C6AD044079,LNR-202605042,2,14400,2,2,2564,3.27,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC128E01AE85F40E0,LNR-202605043,1,17200,1,4,2558,2.98,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU623A5EE9C4694AE7,LNR-202605044,1,19607,1,1,2560,3.93,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU26DBFB1FE7F04F3F,LNR-202605045,1,16400,1,5,2566,3.83,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUCD6896FF27714EF9,LNR-202605045,2,16300,2,11,2559,2.83,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU8E26D7E9BE444DB4,LNR-202605046,1,12700,1,2,2562,2.63,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUDDEA2F080AD3407B,LNR-202605047,1,20106,1,10,2567,3.44,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU07312542DF1442A9,LNR-202605048,1,17600,1,12,2556,3.76,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU8E86869EE87F4E04,LNR-202605049,1,20103,1,6,2556,2.79,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUBFE6D7CBE1CD45DC,LNR-202605049,2,22000,2,6,2559,2.7,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU20CC714A0EA64396,LNR-202605050,1,16700,1,6,2567,3.71,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU935EE70C8DA747BA,LNR-202605050,2,2500,2,8,2562,3.51,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU8B901E30D7C94DE5,LNR-202605051,1,18600,1,16,2562,2.83,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU8171BF32EF494237,LNR-202605051,2,15400,2,4,2564,3.93,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU4F719AEA1698474B,LNR-202605052,1,20103,1,7,2557,3.83,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU225147248B3A45BB,LNR-202605052,2,1700,2,1,2561,3.42,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU8224A73F13BF4CA9,LNR-202605053,1,15400,1,3,2559,2.94,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU84D5CEDA249B4C66,LNR-202605054,1,16700,1,5,2558,3.89,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUFC5EC4E87C894E3E,LNR-202605055,1,10300,1,3,2562,3.65,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUAC5C5CC3CB5C443D,LNR-202605056,1,500,1,12,2558,2.8,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU81A80A6CE29F4EDD,LNR-202605056,2,14800,2,6,2563,2.7,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC2532C5659F24A8A,LNR-202605057,1,11600,1,9,2563,2.54,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUEB1862D66BE54587,LNR-202605058,1,19900,1,4,2563,3.09,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC525D999F6334ECA,LNR-202605059,1,14500,1,2,2566,3.03,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUD656386715F14476,LNR-202605060,1,16200,1,2,2556,2.94,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU5557AD16EAE541E1,LNR-202605060,2,15800,2,6,2564,3.43,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU99068BA32FB14DFD,LNR-202605061,1,26600,1,12,2565,3.52,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUDCEE68610363485A,LNR-202605061,2,19700,2,12,2560,2.83,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUD79BF0F11B9846C2,LNR-202605062,1,15400,1,11,2563,2.79,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU79B387B3121547E7,LNR-202605063,1,900,1,5,2555,3.13,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU445E830E07DC4BF9,LNR-202605064,1,11600,1,8,2556,3.51,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUB23C348C1C934371,LNR-202605065,1,17200,1,10,2558,3.42,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC805F2DD0F1741EE,LNR-202605066,1,16500,1,13,2563,3.26,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUE36ED24C5431419E,LNR-202605067,1,19500,1,11,2566,3.32,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU3FC170E2809542AE,LNR-202605067,2,22400,2,3,2560,2.65,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU3B92C60F5F684467,LNR-202605068,1,1300,1,9,2561,3.12,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUF14D828B2CCA497C,LNR-202605069,1,11400,1,5,2556,2.95,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUFEE48BA6376140A9,LNR-202605069,2,5900,2,10,2559,2.86,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUE0E06C3DB0F84FE4,LNR-202605070,1,14300,1,16,2561,3.84,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUF88679CAB7D7455A,LNR-202605071,1,10200,1,13,2555,2.97,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUF7F12509F964491A,LNR-202605072,1,19800,1,1,2561,2.8,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU74F16AAB2C574509,LNR-202605073,1,19200,1,4,2562,2.53,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU0E28D8BD0B7E4F54,LNR-202605074,1,1000,1,14,2555,3.79,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU9D515ACFF4AF434F,LNR-202605075,1,18000,1,6,2559,3.56,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU75EEA10ACA594B2C,LNR-202605075,2,13700,2,1,2563,3.14,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU93CF8099599745AD,LNR-202605076,1,600,1,3,2557,3.77,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU350D0F87D4A54D30,LNR-202605076,2,14300,2,11,2566,3.04,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU69A942D7CADB4F99,LNR-202605077,1,17400,1,7,2565,2.55,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU1A86F65E99A346E7,LNR-202605078,1,11100,1,1,2567,3.01,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUD426BC403BD4450C,LNR-202605079,1,5700,1,16,2563,3.0,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU121A783856A94A1A,LNR-202605079,2,2400,2,1,2565,2.87,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU3F80597E7CB14895,LNR-202605080,1,11300,1,9,2562,2.91,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU87D4D88F4044400B,LNR-202605080,2,17500,2,11,2565,3.9,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUA00BE41C0FE64CFB,LNR-202605081,1,500,1,11,2555,3.54,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU0F079BC5948949B3,LNR-202605082,1,13300,1,3,2556,3.84,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUE0CFA64E917A43DE,LNR-202605082,2,19300,2,13,2561,3.5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU8C17E09030F9457B,LNR-202605083,1,10500,1,7,2565,2.96,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU9610F2C3E4E7490C,LNR-202605084,1,7300,1,1,2556,2.86,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC03D71AF13F14930,LNR-202605084,2,14200,2,12,2566,3.85,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU28BE7D2E472B4F96,LNR-202605085,1,2400,1,14,2560,3.21,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC79BD92F5FD34546,LNR-202605086,1,20103,1,12,2562,3.14,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU5582234232514CE3,LNR-202605087,1,17500,1,15,2561,3.46,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU4B16899AAF0B48D1,LNR-202605088,1,10500,1,11,2564,3.15,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU1B0E0984E7DD407F,LNR-202605089,1,400,1,11,2562,3.45,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU17FB2A9634D34342,LNR-202605090,1,12800,1,8,2567,3.8,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUA32508BD220C47EE,LNR-202605090,2,12200,2,4,2562,3.13,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU5155D9ABDFB34391,LNR-202605091,1,2400,1,1,2567,2.99,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU38C11FA6B1FE45C0,LNR-202605092,1,15000,1,1,2565,2.7,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU059B6C83516A4B75,LNR-202605092,2,1100,2,6,2561,2.96,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC0CB7957AC134EB0,LNR-202605093,1,16200,1,2,2565,2.81,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU4D9DC20E6A2E400D,LNR-202605094,1,17200,1,5,2555,3.99,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU4C1544E05F184D4C,LNR-202605094,2,14200,2,14,2558,3.71,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUD2A44708D9894F35,LNR-202605095,1,17600,1,9,2561,3.4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU0EF3BC3086234086,LNR-202605095,2,14100,2,3,2561,3.18,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUFEFE3F01565249FF,LNR-202605096,1,11400,1,5,2562,3.14,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU31CD8AB27EED46DD,LNR-202605096,2,10200,2,9,2564,2.94,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU1CF996028B644004,LNR-202605097,1,11200,1,4,2555,3.64,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU7CE52143860E4D0D,LNR-202605098,1,10600,1,6,2559,2.85,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU00A1F2EF11DC4D32,LNR-202605099,1,12800,1,12,2556,3.1,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC3B5E6FFED15409F,LNR-202605100,1,17900,1,3,2560,3.37,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUFE005F61C62E4F3A,LNR-202605101,1,5100,1,11,2566,3.04,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC5F6F266ADE54F53,LNR-202605102,1,10203,1,11,2559,2.74,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU2F56D3A079E94EDB,LNR-202605103,1,9000,1,1,2561,3.92,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU2AA11C8C05EA409C,LNR-202605103,2,20100,2,6,2557,2.55,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU1FCD310567D2476B,LNR-202605104,1,100,1,4,2557,3.07,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU56542DDDED2C404B,LNR-202605105,1,12900,1,7,2559,3.43,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUB6163095787B4F87,LNR-202605106,1,15200,1,7,2565,2.78,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU769E7A0BADEC450A,LNR-202605107,1,1900,1,12,2565,3.21,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUA7B4F6FBBB9647AA,LNR-202605107,2,200,2,11,2560,3.54,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU98F2D9213E8A4D7E,LNR-202605108,1,6800,1,6,2567,3.75,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU0454916F0DD64CB3,LNR-202605109,1,5100,1,16,2563,3.71,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU2C4763982D13464D,LNR-202605110,1,16000,1,1,2562,2.85,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU1F1B845D41114CFA,LNR-202605111,1,17200,1,1,2557,3.01,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU61628D5372A54DAD,LNR-202605112,1,19600,1,14,2562,3.87,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU1CED9B0A1B3D4671,LNR-202605112,2,20105,2,8,2559,2.86,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU14C56E4EA9EF479B,LNR-202605113,1,15700,1,15,2562,3.39,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU07950B1018D34EAA,LNR-202605114,1,13900,1,14,2562,3.7,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUAD42CC8FCDF54297,LNR-202605115,1,20105,1,8,2563,2.99,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUB84C40F7931C486A,LNR-202605116,1,19800,1,11,2562,3.88,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUFBC39C2728F34963,LNR-202605117,1,7400,1,11,2567,3.91,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUF371C552796248BD,LNR-202605117,2,10200,2,2,2563,2.84,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU917996C1F14C45EB,LNR-202605118,1,11400,1,16,2555,3.46,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU0391D963950E482B,LNR-202605118,2,2200,2,7,2564,3.78,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU62C7D071F8B74D2C,LNR-202605119,1,1000,1,16,2566,3.52,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUE547D88DFAD34794,LNR-202605120,1,9000,1,11,2563,2.67,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU7BB3EC81D4354B35,LNR-202605121,1,16300,1,13,2559,3.4,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU4D55126CFC064D2C,LNR-202605122,1,300,1,4,2560,3.41,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUFC5E65A5354F4733,LNR-202605122,2,6000,2,5,2559,2.63,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU1F3E57A887FA4B10,LNR-202605123,1,400,1,7,2557,3.58,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU207351223EB94BDD,LNR-202605124,1,19500,1,14,2557,3.18,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU41A137F36AA5421D,LNR-202605125,1,14000,1,8,2555,3.23,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUEE9B912C2F10490C,LNR-202605125,2,20101,2,14,2563,3.77,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUD5D978558B5D41A7,LNR-202605126,1,2100,1,5,2555,3.82,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU6A75C6F258AA417B,LNR-202605127,1,14300,1,13,2555,3.87,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUCA644096F63D44C7,LNR-202605128,1,11100,1,1,2556,3.34,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU74CBE42665FA4DB0,LNR-202605129,1,17000,1,12,2557,2.59,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUB00C99C522A04F38,LNR-202605130,1,11400,1,8,2564,2.53,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU7D77525C811B4BB2,LNR-202605131,1,20102,1,15,2565,2.95,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC0F4BD13E35543EE,LNR-202605132,1,13900,1,15,2562,2.81,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUF3BD9B8F6F7D45C7,LNR-202605133,1,16700,1,4,2567,3.12,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU957A83FA72624562,LNR-202605134,1,20105,1,2,2559,3.8,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUA02E5150891442CA,LNR-202605135,1,8300,1,16,2561,2.79,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU5FF58925F2314D71,LNR-202605136,1,200,1,16,2564,3.48,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU3C84485CBEE54911,LNR-202605137,1,11400,1,15,2562,2.77,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU828149F429B84A5C,LNR-202605138,1,18608,1,8,2566,3.34,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUCC80DC9349CA4963,LNR-202605139,1,1100,1,10,2564,2.95,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU0CF7620FB54A4547,LNR-202605139,2,16700,2,8,2560,2.5,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU7A6FF5B85893436E,LNR-202605140,1,15700,1,13,2561,2.97,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU9D950220208A4CEC,LNR-202605141,1,12900,1,9,2564,2.61,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU445FEB2899C44FE7,LNR-202605141,2,2600,2,15,2566,3.86,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU119BB7E315394EE5,LNR-202605142,1,8300,1,6,2558,3.2,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUE6AD7AC5DA0442EE,LNR-202605143,1,14800,1,15,2558,3.06,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU605186FB750A4642,LNR-202605144,1,2600,1,3,2555,3.83,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC43B902A5F964E73,LNR-202605145,1,5700,1,1,2563,2.92,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU6C450D986B7A40D5,LNR-202605146,1,20101,1,1,2567,3.29,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU8B2F3B199A7E40CD,LNR-202605147,1,1900,1,6,2563,3.35,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU0678F8E161544774,LNR-202605147,2,13700,2,10,2561,2.76,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU26FB652F6BFB4B27,LNR-202605148,1,2500,1,8,2555,2.71,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU4E056E80477B4DF9,LNR-202605149,1,13300,1,4,2556,3.71,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUABD06D7255694535,LNR-202605150,1,18500,1,6,2562,2.55,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUC0FAF53D7A77486F,LNR-202605150,2,10200,2,13,2557,3.36,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUB9502586179946A9,LNR-202605151,1,19400,1,4,2560,3.48,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU6DA1A45D349B4CA1,LNR-202605152,1,22600,1,14,2565,2.74,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUB09523471C514B8D,LNR-202605152,2,900,2,9,2560,3.84,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU1C7D125662B94886,LNR-202605153,1,20101,1,12,2557,2.84,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUDCD421B2213C4C3D,LNR-202605154,1,11300,1,5,2556,3.12,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU05363C1101D54432,LNR-202605155,1,17300,1,14,2564,3.03,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDUBBE98423CDB945DE,LNR-202605155,2,1300,2,3,2566,2.58,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
EDU8647289B2BB04701,LNR-202605156,1,15600,1,14,2555,2.8,SYSTEM_ADMIN,2026-02-20 16:25:38,SYSTEM_ADMIN,2026-02-20 16:25:38
